date,type,sales,drawdate,jackpot
2016-10-18,bc49," 38,310 ",2016-10-19,"$2,000,000"
2016-10-18,extra," 37,150 ",2016-10-19,"$500,000"
2016-10-18,lotto649," 183,575 ",2016-10-19,"$ 9,000,000 "
2016-10-19,bc49," 81,687 ",2016-10-19,"$2,000,000"
2016-10-19,extra," 68,011 ",2016-10-19,"$500,000"
2016-10-19,lotto649," 355,193 ",2016-10-19,"$ 9,000,000 "
2016-10-20,bc49," 33,226 ",2016-10-22,"$2,000,000"
2016-10-20,extra," 37,362 ",2016-10-22,"$500,000"
2016-10-20,lotto649," 169,029 ",2016-10-22,"$ 13,000,000 "
2016-10-21,bc49," 47,318 ",2016-10-22,"$2,000,000"
2016-10-21,extra," 51,899 ",2016-10-22,"$500,000"
2016-10-21,lotto649," 249,071 ",2016-10-22,"$ 13,000,000 "
2016-10-22,bc49," 86,605 ",2016-10-22,"$2,000,000"
2016-10-22,extra," 75,633 ",2016-10-22,"$500,000"
2016-10-22,lotto649," 408,589 ",2016-10-22,"$ 13,000,000 "
2016-10-23,bc49," 23,764 ",2016-10-26,"$2,000,000"
2016-10-23,extra," 27,073 ",2016-10-26,"$500,000"
2016-10-23,lotto649," 115,854 ",2016-10-26,"$ 16,000,000 "
2016-10-24,bc49," 29,057 ",2016-10-26,"$2,000,000"
2016-10-24,extra," 31,258 ",2016-10-26,"$500,000"
2016-10-24,lotto649," 150,882 ",2016-10-26,"$ 16,000,000 "
2016-10-25,bc49," 35,874 ",2016-10-26,"$2,000,000"
2016-10-25,extra," 38,315 ",2016-10-26,"$500,000"
2016-10-25,lotto649," 195,236 ",2016-10-26,"$ 16,000,000 "
2016-10-26,bc49," 80,426 ",2016-10-26,"$2,000,000"
2016-10-26,extra," 69,217 ",2016-10-26,"$500,000"
2016-10-26,lotto649," 385,646 ",2016-10-26,"$ 16,000,000 "
2016-10-27,bc49," 33,543 ",2016-10-29,"$2,000,000"
2016-10-27,extra," 39,172 ",2016-10-29,"$500,000"
2016-10-27,lotto649," 185,881 ",2016-10-29,"$ 20,000,000 "
2016-10-28,bc49," 53,399 ",2016-10-29,"$2,000,000"
2016-10-28,extra," 61,477 ",2016-10-29,"$500,000"
2016-10-28,lotto649," 308,396 ",2016-10-29,"$ 20,000,000 "
2016-10-29,bc49," 89,452 ",2016-10-29,"$2,000,000"
2016-10-29,extra," 80,856 ",2016-10-29,"$500,000"
2016-10-29,lotto649," 457,363 ",2016-10-29,"$ 20,000,000 "
2016-10-30,bc49," 25,554 ",2016-11-02,"$2,000,000"
2016-10-30,extra," 30,617 ",2016-11-02,"$500,000"
2016-10-30,lotto649," 139,784 ",2016-11-02,"$ 24,000,000 "
2016-10-31,bc49," 30,280 ",2016-11-02,"$2,000,000"
2016-10-31,extra," 33,467 ",2016-11-02,"$500,000"
2016-10-31,lotto649," 174,601 ",2016-11-02,"$ 24,000,000 "
2016-11-01,bc49," 41,379 ",2016-11-02,"$2,000,000"
2016-11-01,extra," 43,921 ",2016-11-02,"$500,000"
2016-11-01,lotto649," 242,582 ",2016-11-02,"$ 24,000,000 "
2016-11-02,bc49," 86,981 ",2016-11-02,"$2,000,000"
2016-11-02,extra," 80,360 ",2016-11-02,"$500,000"
2016-11-02,lotto649," 474,974 ",2016-11-02,"$ 24,000,000 "
2016-11-03,bc49," 35,762 ",2016-11-05,"$2,000,000"
2016-11-03,extra," 44,622 ",2016-11-05,"$500,000"
2016-11-03,lotto649," 216,867 ",2016-11-05,"$ 30,000,000 "
2016-11-04,bc49," 53,376 ",2016-11-05,"$2,000,000"
2016-11-04,extra," 65,849 ",2016-11-05,"$500,000"
2016-11-04,lotto649," 345,911 ",2016-11-05,"$ 30,000,000 "
2016-11-05,bc49," 92,819 ",2016-11-05,"$2,000,000"
2016-11-05,extra," 88,272 ",2016-11-05,"$500,000"
2016-11-05,lotto649," 526,609 ",2016-11-05,"$ 30,000,000 "
2016-11-06,bc49," 27,201 ",2016-11-09,"$2,000,000"
2016-11-06,extra," 33,028 ",2016-11-09,"$500,000"
2016-11-06,lotto649," 155,670 ",2016-11-09,"$ 33,000,000 "
2016-11-07,bc49," 33,938 ",2016-11-09,"$2,000,000"
2016-11-07,extra," 38,851 ",2016-11-09,"$500,000"
2016-11-07,lotto649," 206,576 ",2016-11-09,"$ 33,000,000 "
2016-11-08,bc49," 41,834 ",2016-11-09,"$2,000,000"
2016-11-08,extra," 47,254 ",2016-11-09,"$500,000"
2016-11-08,lotto649," 263,186 ",2016-11-09,"$ 33,000,000 "
2016-11-09,bc49," 86,995 ",2016-11-09,"$2,000,000"
2016-11-09,extra," 86,802 ",2016-11-09,"$500,000"
2016-11-09,lotto649," 531,989 ",2016-11-09,"$ 33,000,000 "
2016-11-10,bc49," 35,936 ",2016-11-12,"$2,000,000"
2016-11-10,extra," 41,266 ",2016-11-12,"$500,000"
2016-11-10,lotto649," 171,520 ",2016-11-12,"$ 5,000,000 "
2016-11-11,bc49," 34,416 ",2016-11-12,"$2,000,000"
2016-11-11,extra," 37,792 ",2016-11-12,"$500,000"
2016-11-11,lotto649," 162,505 ",2016-11-12,"$ 5,000,000 "
2016-11-12,bc49," 80,800 ",2016-11-12,"$2,000,000"
2016-11-12,extra," 64,109 ",2016-11-12,"$500,000"
2016-11-12,lotto649," 319,761 ",2016-11-12,"$ 5,000,000 "
2016-11-13,bc49," 20,053 ",2016-11-16,"$2,000,000"
2016-11-13,extra," 21,975 ",2016-11-16,"$500,000"
2016-11-13,lotto649," 89,496 ",2016-11-16,"$ 7,000,000 "
2016-11-14,bc49," 29,543 ",2016-11-16,"$2,000,000"
2016-11-14,extra," 30,295 ",2016-11-16,"$500,000"
2016-11-14,lotto649," 140,404 ",2016-11-16,"$ 7,000,000 "
2016-11-15,bc49," 35,024 ",2016-11-16,"$2,000,000"
2016-11-15,extra," 34,356 ",2016-11-16,"$500,000"
2016-11-15,lotto649," 166,177 ",2016-11-16,"$ 7,000,000 "
2016-11-16,bc49," 76,717 ",2016-11-16,"$2,000,000"
2016-11-16,extra," 64,479 ",2016-11-16,"$500,000"
2016-11-16,lotto649," 333,051 ",2016-11-16,"$ 7,000,000 "
2016-11-17,bc49," 30,374 ",2016-11-19,"$2,000,000"
2016-11-17,extra," 34,029 ",2016-11-19,"$500,000"
2016-11-17,lotto649," 152,280 ",2016-11-19,"$ 9,000,000 "
2016-11-18,bc49," 45,156 ",2016-11-19,"$2,000,000"
2016-11-18,extra," 49,081 ",2016-11-19,"$500,000"
2016-11-18,lotto649," 229,991 ",2016-11-19,"$ 9,000,000 "
2016-11-19,bc49," 85,014 ",2016-11-19,"$2,000,000"
2016-11-19,extra," 72,068 ",2016-11-19,"$500,000"
2016-11-19,lotto649," 378,323 ",2016-11-19,"$ 9,000,000 "
2016-11-20,bc49," 22,817 ",2016-11-23,"$2,000,000"
2016-11-20,extra," 26,193 ",2016-11-23,"$500,000"
2016-11-20,lotto649," 112,070 ",2016-11-23,"$ 13,000,000 "
2016-11-21,bc49," 30,784 ",2016-11-23,"$2,000,000"
2016-11-21,extra," 34,761 ",2016-11-23,"$500,000"
2016-11-21,lotto649," 168,405 ",2016-11-23,"$ 13,000,000 "
2016-11-22,bc49," 36,384 ",2016-11-23,"$2,000,000"
2016-11-22,extra," 41,588 ",2016-11-23,"$500,000"
2016-11-22,lotto649," 224,352 ",2016-11-23,"$ 13,000,000 "
2016-11-23,bc49," 89,097 ",2016-11-23,"$2,000,000"
2016-11-23,extra," 93,399 ",2016-11-23,"$500,000"
2016-11-23,lotto649," 534,381 ",2016-11-23,"$ 13,000,000 "
2016-11-24,bc49," 31,166 ",2016-11-26,"$2,000,000"
2016-11-24,extra," 40,456 ",2016-11-26,"$500,000"
2016-11-24,lotto649," 191,012 ",2016-11-26,"$ 17,000,000 "
2016-11-25,bc49," 52,162 ",2016-11-26,"$2,000,000"
2016-11-25,extra," 65,898 ",2016-11-26,"$500,000"
2016-11-25,lotto649," 342,449 ",2016-11-26,"$ 17,000,000 "
2016-11-26,bc49," 89,554 ",2016-11-26,"$2,000,000"
2016-11-26,extra," 91,741 ",2016-11-26,"$500,000"
2016-11-26,lotto649," 532,255 ",2016-11-26,"$ 17,000,000 "
2016-11-27,bc49," 20,604 ",2016-11-30,"$2,000,000"
2016-11-27,extra," 27,490 ",2016-11-30,"$500,000"
2016-11-27,lotto649," 114,690 ",2016-11-30,"$ 21,000,000 "
2016-11-28,bc49," 33,580 ",2016-11-30,"$2,000,000"
2016-11-28,extra," 37,682 ",2016-11-30,"$500,000"
2016-11-28,lotto649," 182,284 ",2016-11-30,"$ 21,000,000 "
2016-11-29,bc49," 38,581 ",2016-11-30,"$2,000,000"
2016-11-29,extra," 42,383 ",2016-11-30,"$500,000"
2016-11-29,lotto649," 230,404 ",2016-11-30,"$ 21,000,000 "
2016-11-30,bc49," 86,940 ",2016-11-30,"$2,000,000"
2016-11-30,extra," 81,367 ",2016-11-30,"$500,000"
2016-11-30,lotto649," 475,922 ",2016-11-30,"$ 21,000,000 "
2016-12-01,bc49," 35,807 ",2016-12-03,"$2,000,000"
2016-12-01,extra," 43,553 ",2016-12-03,"$500,000"
2016-12-01,lotto649," 211,472 ",2016-12-03,"$ 25,000,000 "
2016-12-02,bc49," 49,739 ",2016-12-03,"$2,000,000"
2016-12-02,extra," 59,233 ",2016-12-03,"$500,000"
2016-12-02,lotto649," 305,309 ",2016-12-03,"$ 25,000,000 "
2016-12-03,bc49," 92,822 ",2016-12-03,"$2,000,000"
2016-12-03,extra," 87,867 ",2016-12-03,"$500,000"
2016-12-03,lotto649," 512,492 ",2016-12-03,"$ 25,000,000 "
2016-12-04,bc49," 22,557 ",2016-12-07,"$2,000,000"
2016-12-04,extra," 26,336 ",2016-12-07,"$500,000"
2016-12-04,lotto649," 102,038 ",2016-12-07,"$ 5,000,000 "
2016-12-05,bc49," 22,712 ",2016-12-07,"$2,000,000"
2016-12-05,extra," 24,402 ",2016-12-07,"$500,000"
2016-12-05,lotto649," 105,669 ",2016-12-07,"$ 5,000,000 "
2016-12-06,bc49," 39,501 ",2016-12-07,"$2,000,000"
2016-12-06,extra," 36,963 ",2016-12-07,"$500,000"
2016-12-06,lotto649," 175,078 ",2016-12-07,"$ 5,000,000 "
2016-12-07,bc49," 74,137 ",2016-12-07,"$2,000,000"
2016-12-07,extra," 63,434 ",2016-12-07,"$500,000"
2016-12-07,lotto649," 319,210 ",2016-12-07,"$ 5,000,000 "
2016-12-08,bc49," 35,162 ",2016-12-10,"$2,000,000"
2016-12-08,extra," 38,434 ",2016-12-10,"$500,000"
2016-12-08,lotto649," 164,754 ",2016-12-10,"$ 5,000,000 "
2016-12-09,bc49," 34,775 ",2016-12-10,"$2,000,000"
2016-12-09,extra," 38,078 ",2016-12-10,"$500,000"
2016-12-09,lotto649," 164,995 ",2016-12-10,"$ 5,000,000 "
2016-12-10,bc49," 70,833 ",2016-12-10,"$2,000,000"
2016-12-10,extra," 57,983 ",2016-12-10,"$500,000"
2016-12-10,lotto649," 293,250 ",2016-12-10,"$ 5,000,000 "
2016-12-11,bc49," 22,673 ",2016-12-14,"$2,000,000"
2016-12-11,extra," 24,475 ",2016-12-14,"$500,000"
2016-12-11,lotto649," 106,263 ",2016-12-14,"$ 7,000,000 "
2016-12-12,bc49," 28,972 ",2016-12-14,"$2,000,000"
2016-12-12,extra," 29,404 ",2016-12-14,"$500,000"
2016-12-12,lotto649," 138,060 ",2016-12-14,"$ 7,000,000 "
2016-12-13,bc49," 39,230 ",2016-12-14,"$2,000,000"
2016-12-13,extra," 37,305 ",2016-12-14,"$500,000"
2016-12-13,lotto649," 180,985 ",2016-12-14,"$ 7,000,000 "
2016-12-14,bc49," 73,019 ",2016-12-14,"$2,000,000"
2016-12-14,extra," 60,919 ",2016-12-14,"$500,000"
2016-12-14,lotto649," 317,953 ",2016-12-14,"$ 7,000,000 "
2016-12-15,bc49," 31,808 ",2016-12-17,"$2,000,000"
2016-12-15,extra," 35,926 ",2016-12-17,"$500,000"
2016-12-15,lotto649," 162,479 ",2016-12-17,"$ 10,000,000 "
2016-12-16,bc49," 46,248 ",2016-12-17,"$2,000,000"
2016-12-16,extra," 51,633 ",2016-12-17,"$500,000"
2016-12-16,lotto649," 248,314 ",2016-12-17,"$ 10,000,000 "
2016-12-17,bc49," 84,330 ",2016-12-17,"$2,000,000"
2016-12-17,extra," 72,441 ",2016-12-17,"$500,000"
2016-12-17,lotto649," 391,235 ",2016-12-17,"$ 10,000,000 "
2016-12-18,bc49," 17,130 ",2016-12-21,"$2,000,000"
2016-12-18,extra," 20,125 ",2016-12-21,"$500,000"
2016-12-18,lotto649," 78,855 ",2016-12-21,"$ 5,000,000 "
2016-12-19,bc49," 28,710 ",2016-12-21,"$2,000,000"
2016-12-19,extra," 30,751 ",2016-12-21,"$500,000"
2016-12-19,lotto649," 140,876 ",2016-12-21,"$ 5,000,000 "
2016-12-20,bc49," 44,835 ",2016-12-21,"$2,000,000"
2016-12-20,extra," 43,937 ",2016-12-21,"$500,000"
2016-12-20,lotto649," 211,553 ",2016-12-21,"$ 5,000,000 "
2016-12-21,bc49," 82,368 ",2016-12-21,"$2,000,000"
2016-12-21,extra," 72,987 ",2016-12-21,"$500,000"
2016-12-21,lotto649," 369,539 ",2016-12-21,"$ 5,000,000 "
2016-12-22,bc49," 46,160 ",2016-12-24,"$2,000,000"
2016-12-22,extra," 58,126 ",2016-12-24,"$500,000"
2016-12-22,lotto649," 278,049 ",2016-12-24,"$ 8,000,000 "
2016-12-23,bc49," 70,168 ",2016-12-24,"$2,000,000"
2016-12-23,extra," 90,033 ",2016-12-24,"$500,000"
2016-12-23,lotto649," 444,752 ",2016-12-24,"$ 8,000,000 "
2016-12-24,bc49," 96,118 ",2016-12-24,"$2,000,000"
2016-12-24,extra," 106,757 ",2016-12-24,"$500,000"
2016-12-24,lotto649," 574,600 ",2016-12-24,"$ 8,000,000 "
2016-12-25,bc49," 8,570 ",2016-12-28,"$2,000,000"
2016-12-25,extra," 10,741 ",2016-12-28,"$500,000"
2016-12-25,lotto649," 45,498 ",2016-12-28,"$ 11,000,000 "
2016-12-26,bc49," 19,475 ",2016-12-28,"$2,000,000"
2016-12-26,extra," 24,235 ",2016-12-28,"$500,000"
2016-12-26,lotto649," 101,032 ",2016-12-28,"$ 11,000,000 "
2016-12-27,bc49," 39,647 ",2016-12-28,"$2,000,000"
2016-12-27,extra," 42,870 ",2016-12-28,"$500,000"
2016-12-27,lotto649," 203,752 ",2016-12-28,"$ 11,000,000 "
2016-12-28,bc49," 80,657 ",2016-12-28,"$2,000,000"
2016-12-28,extra," 72,967 ",2016-12-28,"$500,000"
2016-12-28,lotto649," 386,600 ",2016-12-28,"$ 11,000,000 "
2016-12-29,bc49," 32,384 ",2016-12-31,"$2,000,000"
2016-12-29,extra," 37,393 ",2016-12-31,"$500,000"
2016-12-29,lotto649," 151,072 ",2016-12-31,"$ 5,000,000 "
2016-12-30,bc49," 53,979 ",2016-12-31,"$2,000,000"
2016-12-30,extra," 60,578 ",2016-12-31,"$500,000"
2016-12-30,lotto649," 265,747 ",2016-12-31,"$ 5,000,000 "
2016-12-31,bc49," 79,384 ",2016-12-31,"$2,000,000"
2016-12-31,extra," 69,402 ",2016-12-31,"$500,000"
2016-12-31,lotto649," 344,983 ",2016-12-31,"$ 5,000,000 "
2017-01-01,bc49," 13,429 ",2017-01-04,"$2,000,000"
2017-01-01,extra," 15,323 ",2017-01-04,"$500,000"
2017-01-01,lotto649," 61,934 ",2017-01-04,"$ 7,000,000 "
2017-01-02,bc49," 30,150 ",2017-01-04,"$2,000,000"
2017-01-02,extra," 30,914 ",2017-01-04,"$500,000"
2017-01-02,lotto649," 136,203 ",2017-01-04,"$ 7,000,000 "
2017-01-03,bc49," 39,157 ",2017-01-04,"$2,000,000"
2017-01-03,extra," 39,108 ",2017-01-04,"$500,000"
2017-01-03,lotto649," 190,508 ",2017-01-04,"$ 7,000,000 "
2017-01-04,bc49," 75,020 ",2017-01-04,"$2,000,000"
2017-01-04,extra," 65,876 ",2017-01-04,"$500,000"
2017-01-04,lotto649," 338,882 ",2017-01-04,"$ 7,000,000 "
2017-01-05,bc49," 35,524 ",2017-01-07,"$2,000,000"
2017-01-05,extra," 39,944 ",2017-01-07,"$500,000"
2017-01-05,lotto649," 177,087 ",2017-01-07,"$ 9,000,000 "
2017-01-06,bc49," 48,322 ",2017-01-07,"$2,000,000"
2017-01-06,extra," 58,330 ",2017-01-07,"$500,000"
2017-01-06,lotto649," 262,472 ",2017-01-07,"$ 9,000,000 "
2017-01-07,bc49," 77,706 ",2017-01-07,"$2,000,000"
2017-01-07,extra," 67,774 ",2017-01-07,"$500,000"
2017-01-07,lotto649," 356,098 ",2017-01-07,"$ 9,000,000 "
2017-01-08,bc49," 22,245 ",2017-01-11,"$2,000,000"
2017-01-08,extra," 25,685 ",2017-01-11,"$500,000"
2017-01-08,lotto649," 108,780 ",2017-01-11,"$ 12,000,000 "
2017-01-09,bc49," 29,029 ",2017-01-11,"$2,000,000"
2017-01-09,extra," 32,222 ",2017-01-11,"$500,000"
2017-01-09,lotto649," 151,969 ",2017-01-11,"$ 12,000,000 "
2017-01-10,bc49," 35,338 ",2017-01-11,"$2,000,000"
2017-01-10,extra," 37,371 ",2017-01-11,"$500,000"
2017-01-10,lotto649," 186,194 ",2017-01-11,"$ 12,000,000 "
2017-01-11,bc49," 75,150 ",2017-01-11,"$2,000,000"
2017-01-11,extra," 66,709 ",2017-01-11,"$500,000"
2017-01-11,lotto649," 362,244 ",2017-01-11,"$ 12,000,000 "
2017-01-12,bc49," 32,127 ",2017-01-14,"$2,000,000"
2017-01-12,extra," 37,756 ",2017-01-14,"$500,000"
2017-01-12,lotto649," 179,346 ",2017-01-14,"$ 20,000,000 "
2017-01-13,bc49," 51,230 ",2017-01-14,"$2,000,000"
2017-01-13,extra," 60,567 ",2017-01-14,"$500,000"
2017-01-13,lotto649," 308,020 ",2017-01-14,"$ 20,000,000 "
2017-01-14,bc49," 85,068 ",2017-01-14,"$2,000,000"
2017-01-14,extra," 79,520 ",2017-01-14,"$500,000"
2017-01-14,lotto649," 448,096 ",2017-01-14,"$ 20,000,000 "
2017-01-15,bc49," 23,785 ",2017-01-18,"$2,000,000"
2017-01-15,extra," 28,956 ",2017-01-18,"$500,000"
2017-01-15,lotto649," 126,708 ",2017-01-18,"$ 22,000,000 "
2017-01-16,bc49," 30,078 ",2017-01-18,"$2,000,000"
2017-01-16,extra," 33,589 ",2017-01-18,"$500,000"
2017-01-16,lotto649," 167,742 ",2017-01-18,"$ 22,000,000 "
2017-01-17,bc49," 36,132 ",2017-01-18,"$2,000,000"
2017-01-17,extra," 38,765 ",2017-01-18,"$500,000"
2017-01-17,lotto649," 208,166 ",2017-01-18,"$ 22,000,000 "
2017-01-18,bc49," 82,518 ",2017-01-18,"$2,000,000"
2017-01-18,extra," 79,149 ",2017-01-18,"$500,000"
2017-01-18,lotto649," 447,484 ",2017-01-18,"$ 22,000,000 "
2017-01-19,bc49," 31,657 ",2017-01-21,"$2,000,000"
2017-01-19,extra," 40,172 ",2017-01-21,"$500,000"
2017-01-19,lotto649," 191,750 ",2017-01-21,"$ 25,000,000 "
2017-01-20,bc49," 53,083 ",2017-01-21,"$2,000,000"
2017-01-20,extra," 64,867 ",2017-01-21,"$500,000"
2017-01-20,lotto649," 323,460 ",2017-01-21,"$ 25,000,000 "
2017-01-21,bc49," 88,703 ",2017-01-21,"$2,000,000"
2017-01-21,extra," 85,505 ",2017-01-21,"$500,000"
2017-01-21,lotto649," 495,163 ",2017-01-21,"$ 25,000,000 "
2017-01-22,bc49," 21,560 ",2017-01-25,"$2,000,000"
2017-01-22,extra," 25,432 ",2017-01-25,"$500,000"
2017-01-22,lotto649," 101,219 ",2017-01-25,"$ 5,000,000 "
2017-01-23,bc49," 28,812 ",2017-01-25,"$2,000,000"
2017-01-23,extra," 30,603 ",2017-01-25,"$500,000"
2017-01-23,lotto649," 137,415 ",2017-01-25,"$ 5,000,000 "
2017-01-24,bc49," 34,803 ",2017-01-25,"$2,000,000"
2017-01-24,extra," 33,954 ",2017-01-25,"$500,000"
2017-01-24,lotto649," 160,036 ",2017-01-25,"$ 5,000,000 "
2017-01-25,bc49," 72,094 ",2017-01-25,"$2,000,000"
2017-01-25,extra," 62,307 ",2017-01-25,"$500,000"
2017-01-25,lotto649," 312,346 ",2017-01-25,"$ 5,000,000 "
2017-01-26,bc49," 32,042 ",2017-01-28,"$2,000,000"
2017-01-26,extra," 35,635 ",2017-01-28,"$500,000"
2017-01-26,lotto649," 157,253 ",2017-01-28,"$ 7,000,000 "
2017-01-27,bc49," 54,652 ",2017-01-28,"$2,000,000"
2017-01-27,extra," 59,180 ",2017-01-28,"$500,000"
2017-01-27,lotto649," 273,224 ",2017-01-28,"$ 7,000,000 "
2017-01-28,bc49," 86,944 ",2017-01-28,"$2,000,000"
2017-01-28,extra," 74,273 ",2017-01-28,"$500,000"
2017-01-28,lotto649," 388,211 ",2017-01-28,"$ 7,000,000 "
2017-01-29,bc49," 23,280 ",2017-02-01,"$2,000,000"
2017-01-29,extra," 26,491 ",2017-02-01,"$500,000"
2017-01-29,lotto649," 114,241 ",2017-02-01,"$ 9,000,000 "
2017-01-30,bc49," 30,619 ",2017-02-01,"$2,000,000"
2017-01-30,extra," 33,074 ",2017-02-01,"$500,000"
2017-01-30,lotto649," 154,551 ",2017-02-01,"$ 9,000,000 "
2017-01-31,bc49," 38,476 ",2017-02-01,"$2,000,000"
2017-01-31,extra," 38,929 ",2017-02-01,"$500,000"
2017-01-31,lotto649," 196,662 ",2017-02-01,"$ 9,000,000 "
2017-02-01,bc49," 79,609 ",2017-02-01,"$2,000,000"
2017-02-01,extra," 69,947 ",2017-02-01,"$500,000"
2017-02-01,lotto649," 373,524 ",2017-02-01,"$ 9,000,000 "
2017-02-02,bc49," 36,076 ",2017-02-04,"$2,000,000"
2017-02-02,extra," 42,638 ",2017-02-04,"$500,000"
2017-02-02,lotto649," 188,155 ",2017-02-04,"$ 13,000,000 "
2017-02-03,bc49," 43,823 ",2017-02-04,"$2,000,000"
2017-02-03,extra," 52,949 ",2017-02-04,"$500,000"
2017-02-03,lotto649," 250,668 ",2017-02-04,"$ 13,000,000 "
2017-02-04,bc49," 73,411 ",2017-02-04,"$2,000,000"
2017-02-04,extra," 62,921 ",2017-02-04,"$500,000"
2017-02-04,lotto649," 345,468 ",2017-02-04,"$ 13,000,000 "
2017-02-05,bc49," 17,431 ",2017-02-08,"$2,000,000"
2017-02-05,extra," 20,541 ",2017-02-08,"$500,000"
2017-02-05,lotto649," 80,163 ",2017-02-08,"$ 5,000,000 "
2017-02-06,bc49," 26,229 ",2017-02-08,"$2,000,000"
2017-02-06,extra," 27,631 ",2017-02-08,"$500,000"
2017-02-06,lotto649," 124,234 ",2017-02-08,"$ 5,000,000 "
2017-02-07,bc49," 39,346 ",2017-02-08,"$2,000,000"
2017-02-07,extra," 36,833 ",2017-02-08,"$500,000"
2017-02-07,lotto649," 169,627 ",2017-02-08,"$ 5,000,000 "
2017-02-08,bc49," 71,429 ",2017-02-08,"$2,000,000"
2017-02-08,extra," 60,732 ",2017-02-08,"$500,000"
2017-02-08,lotto649," 302,303 ",2017-02-08,"$ 5,000,000 "
2017-02-09,bc49," 29,480 ",2017-02-11,"$2,000,000"
2017-02-09,extra," 29,500 ",2017-02-11,"$500,000"
2017-02-09,lotto649," 124,594 ",2017-02-11,"$ 7,000,000 "
2017-02-10,bc49," 49,567 ",2017-02-11,"$2,000,000"
2017-02-10,extra," 58,123 ",2017-02-11,"$500,000"
2017-02-10,lotto649," 259,523 ",2017-02-11,"$ 7,000,000 "
2017-02-11,bc49," 82,162 ",2017-02-11,"$2,000,000"
2017-02-11,extra," 69,523 ",2017-02-11,"$500,000"
2017-02-11,lotto649," 359,397 ",2017-02-11,"$ 7,000,000 "
2017-02-12,bc49," 22,879 ",2017-02-15,"$2,000,000"
2017-02-12,extra," 26,618 ",2017-02-15,"$500,000"
2017-02-12,lotto649," 113,534 ",2017-02-15,"$ 9,000,000 "
2017-02-13,bc49," 24,758 ",2017-02-15,"$2,000,000"
2017-02-13,extra," 27,823 ",2017-02-15,"$500,000"
2017-02-13,lotto649," 128,742 ",2017-02-15,"$ 9,000,000 "
2017-02-14,bc49," 43,997 ",2017-02-15,"$2,000,000"
2017-02-14,extra," 47,244 ",2017-02-15,"$500,000"
2017-02-14,lotto649," 239,951 ",2017-02-15,"$ 9,000,000 "
2017-02-15,bc49," 82,327 ",2017-02-15,"$2,000,000"
2017-02-15,extra," 83,597 ",2017-02-15,"$500,000"
2017-02-15,lotto649," 461,950 ",2017-02-15,"$ 9,000,000 "
2017-02-16,bc49," 30,661 ",2017-02-18,"$2,000,000"
2017-02-16,extra," 36,722 ",2017-02-18,"$500,000"
2017-02-16,lotto649," 161,555 ",2017-02-18,"$ 13,000,000 "
2017-02-17,bc49," 46,988 ",2017-02-18,"$2,000,000"
2017-02-17,extra," 55,002 ",2017-02-18,"$500,000"
2017-02-17,lotto649," 259,697 ",2017-02-18,"$ 13,000,000 "
2017-02-18,bc49," 82,239 ",2017-02-18,"$2,000,000"
2017-02-18,extra," 74,392 ",2017-02-18,"$500,000"
2017-02-18,lotto649," 403,266 ",2017-02-18,"$ 13,000,000 "
2017-02-19,bc49," 22,483 ",2017-02-22,"$2,000,000"
2017-02-19,extra," 27,712 ",2017-02-22,"$500,000"
2017-02-19,lotto649," 120,550 ",2017-02-22,"$ 16,000,000 "
2017-02-20,bc49," 30,937 ",2017-02-22,"$2,000,000"
2017-02-20,extra," 34,220 ",2017-02-22,"$500,000"
2017-02-20,lotto649," 169,112 ",2017-02-22,"$ 16,000,000 "
2017-02-21,bc49," 40,015 ",2017-02-22,"$2,000,000"
2017-02-21,extra," 39,797 ",2017-02-22,"$500,000"
2017-02-21,lotto649," 208,942 ",2017-02-22,"$ 16,000,000 "
2017-02-22,bc49," 81,132 ",2017-02-22,"$2,000,000"
2017-02-22,extra," 72,445 ",2017-02-22,"$500,000"
2017-02-22,lotto649," 407,722 ",2017-02-22,"$ 16,000,000 "
2017-02-23,bc49," 32,672 ",2017-02-25,"$2,000,000"
2017-02-23,extra," 33,959 ",2017-02-25,"$500,000"
2017-02-23,lotto649," 140,341 ",2017-02-25,"$ 5,000,000 "
2017-02-24,bc49," 50,726 ",2017-02-25,"$2,000,000"
2017-02-24,extra," 49,942 ",2017-02-25,"$500,000"
2017-02-24,lotto649," 219,378 ",2017-02-25,"$ 5,000,000 "
2017-02-25,bc49," 83,279 ",2017-02-25,"$2,000,000"
2017-02-25,extra," 68,730 ",2017-02-25,"$500,000"
2017-02-25,lotto649," 340,686 ",2017-02-25,"$ 5,000,000 "
2017-02-26,bc49," 24,332 ",2017-03-01,"$2,000,000"
2017-02-26,extra," 25,148 ",2017-03-01,"$500,000"
2017-02-26,lotto649," 106,756 ",2017-03-01,"$ 5,000,000 "
2017-02-27,bc49," 29,117 ",2017-03-01,"$2,000,000"
2017-02-27,extra," 27,573 ",2017-03-01,"$500,000"
2017-02-27,lotto649," 128,306 ",2017-03-01,"$ 5,000,000 "
2017-02-28,bc49," 40,821 ",2017-03-01,"$2,000,000"
2017-02-28,extra," 36,436 ",2017-03-01,"$500,000"
2017-02-28,lotto649," 180,645 ",2017-03-01,"$ 5,000,000 "
2017-03-01,bc49," 81,043 ",2017-03-01,"$2,000,000"
2017-03-01,extra," 65,210 ",2017-03-01,"$500,000"
2017-03-01,lotto649," 333,376 ",2017-03-01,"$ 5,000,000 "
2017-03-02,bc49," 31,288 ",2017-03-04,"$2,000,000"
2017-03-02,extra," 32,282 ",2017-03-04,"$500,000"
